"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"6324",10941239,"JA259093","05/10/2017 02:00:00 PM","026XX S THROOP ST","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false",913,9,11,60,"03",1168927,1886891,2017,"05/17/2017 03:52:49 PM",41.845148522,-87.655548583,"(41.845148522, -87.655548583)"
"11959",10934457,"JA250611","05/02/2017 06:50:00 PM","017XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false",1434,14,32,24,"06",1161914,1911347,2017,"05/09/2017 03:54:21 PM",41.912406937,-87.680602833,"(41.912406937, -87.680602833)"
"57973",10859148,"JA164856","02/23/2017 05:00:00 PM","007XX E 37TH ST","0460","BATTERY","SIMPLE","VEHICLE - OTHER RIDE SERVICE","false","false",212,2,4,36,"08B",1181833,1880693,2017,"03/02/2017 03:54:20 PM",41.827851531,-87.608377666,"(41.827851531, -87.608377666)"
"45436",10879257,"JA188576","03/15/2017 10:38:00 PM","012XX S SPRINGFIELD AVE","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","STREET","true","false",1011,10,24,29,"18",1150571,1894260,2017,"03/22/2017 03:49:49 PM",41.86574773,-87.722720897,"(41.86574773, -87.722720897)"
"88239",10809796,"JA109017","01/09/2017 09:20:00 AM","025XX W 63RD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",825,8,15,66,"14",1160550,1862798,2017,"02/14/2017 03:49:42 PM",41.779211666,-87.686956197,"(41.779211666, -87.686956197)"
"53502",10865948,"JA172344","03/02/2017 11:53:00 AM","017XX N LOREL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","false",2532,25,37,25,"14",1140463,1911013,2017,"03/09/2017 03:56:38 PM",41.911911331,-87.759417088,"(41.911911331, -87.759417088)"
"35620",10900410,"JA210820","03/24/2017 01:00:00 PM","014XX S KEELER AVE","0620","BURGLARY","UNLAWFUL ENTRY","ABANDONED BUILDING","false","false",1011,10,24,29,"05",1148619,1892716,2017,"04/06/2017 03:53:25 PM",41.861548683,-87.729926706,"(41.861548683, -87.729926706)"
"7802",10941705,"JA259706","05/03/2017 05:29:00 PM","001XX E JACKSON DR","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","VEHICLE NON-COMMERCIAL","true","false",114,1,42,32,"18",1177434,1899033,2017,"05/15/2017 03:51:52 PM",41.878278472,-87.623961046,"(41.878278472, -87.623961046)"
"4128",10946947,"JA266428","05/12/2017 04:00:00 PM","008XX N STATE ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",1832,18,42,8,"06",1176223,1905805,2017,"05/19/2017 03:52:48 PM",41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
"86278",10814388,"JA113785","01/12/2017 08:30:00 PM","033XX W 84TH PL","1020","ARSON","BY FIRE","RESIDENCE-GARAGE","false","false",834,8,18,70,"09",1155587,1848363,2017,"02/14/2017 03:49:42 PM",41.739700669,-87.705537417,"(41.739700669, -87.705537417)"
"64822",10852754,"JA157091","02/12/2017 11:45:00 PM","018XX S KARLOV AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false",1012,10,24,29,"06",1149357,1890608,2017,"02/20/2017 03:47:42 PM",41.855749808,-87.72727224,"(41.855749808, -87.72727224)"
"36591",10894480,"JA205240","03/29/2017 05:55:00 PM","089XX S ADA ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true",2222,22,21,73,"26",1168894,1845515,2017,"04/05/2017 03:53:43 PM",41.731608618,-87.656864409,"(41.731608618, -87.656864409)"
"64405",10848262,"JA152450","02/13/2017 04:15:00 PM","082XX S SOUTH SHORE DR","0460","BATTERY","SIMPLE","ALLEY","false","false",424,4,7,46,"08B",1198582,1850942,2017,"02/20/2017 03:49:59 PM",41.745808966,-87.547926023,"(41.745808966, -87.547926023)"
"75444",10831630,"JA133314","01/27/2017 06:30:00 PM","001XX N WOOD ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",1224,12,27,28,"26",1164378,1901243,2017,"02/14/2017 03:49:42 PM",41.884629004,-87.671836979,"(41.884629004, -87.671836979)"
"45750",10879724,"JA188902","03/13/2017 01:00:00 PM","038XX W 26TH ST","0890","THEFT","FROM BUILDING","COMMERCIAL / BUSINESS OFFICE","false","false",1031,10,22,30,"06",1151208,1886450,2017,"03/20/2017 03:59:14 PM",41.844303691,-87.720587016,"(41.844303691, -87.720587016)"
"32139",10901813,"JA213390","04/05/2017 12:00:00 PM","026XX W 64TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",825,8,15,66,"08B",1159665,1862084,2017,"04/12/2017 03:51:40 PM",41.777270558,-87.690220294,"(41.777270558, -87.690220294)"
"18258",10922982,"JA237073","04/23/2017 06:07:00 PM","010XX N STATE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER","false","false",1824,18,42,8,"11",1176175,1907421,2017,"04/30/2017 03:50:43 PM",41.90132405,-87.628330712,"(41.90132405, -87.628330712)"
"59615",10856722,"JA162045","02/21/2017 12:30:00 PM","034XX W 62ND PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",823,8,15,66,"08B",1154572,1862970,2017,"02/28/2017 04:05:09 PM",41.779804877,-87.708867769,"(41.779804877, -87.708867769)"
"52140",10868767,"JA175711","03/05/2017 10:40:00 AM","040XX W VAN BUREN ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","VEHICLE NON-COMMERCIAL","true","false",1132,11,24,26,"15",1149572,1897719,2017,"03/12/2017 03:48:46 PM",41.875259067,-87.726298517,"(41.875259067, -87.726298517)"
"86957",10811882,"JA111254","01/10/2017 09:43:00 PM","001XX W 87TH ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false",622,6,21,44,"26",1176740,1847273,2017,"02/14/2017 03:49:42 PM",41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
"41006",10887884,"JA197818","03/21/2017 08:00:00 PM","071XX S VERNON AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",323,3,6,69,"05",1180479,1857857,2017,"03/28/2017 03:56:52 PM",41.765218761,-87.614046316,"(41.765218761, -87.614046316)"
"1231",10947412,"JA266697","05/16/2017 07:37:00 PM","049XX W DIVERSEY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",2521,25,31,19,"08B",1142871,1918161,2017,"05/23/2017 03:50:10 PM",41.931481628,-87.750392184,"(41.931481628, -87.750392184)"
"86629",10812284,"JA111594","01/09/2017 03:00:00 PM","066XX N SHERIDAN RD","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE PORCH/HALLWAY","false","false",2432,24,49,1,"11",1167039,1944613,2017,"02/14/2017 03:49:42 PM",42.00358158,-87.660815919,"(42.00358158, -87.660815919)"
"59801",10857468,"JA163021","02/20/2017 02:00:00 PM","078XX S ADA ST","2820","OTHER OFFENSE","TELEPHONE THREAT","STREET","false","false",612,6,17,71,"26",1168799,1852878,2017,"02/27/2017 03:56:40 PM",41.751815774,-87.657000438,"(41.751815774, -87.657000438)"
"10134",10935624,"JA251556","05/05/2017 11:40:00 AM","062XX S MAY ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",712,7,16,68,"08B",1169722,1863395,2017,"05/12/2017 03:47:54 PM",41.780655796,-87.653313373,"(41.780655796, -87.653313373)"
"25832",10910973,"JA223418","04/13/2017 01:53:00 PM","007XX N RIDGEWAY AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",1112,11,27,23,"18",1151253,1904721,2017,"04/20/2017 03:58:21 PM",41.894440508,-87.719942744,"(41.894440508, -87.719942744)"
"56284",10861337,"JA167423","02/26/2017 02:20:00 AM","043XX N WESTERN AVE","0460","BATTERY","SIMPLE","BAR OR TAVERN","true","false",1911,19,47,5,"08B",1159598,1928571,2017,"03/05/2017 03:50:44 PM",41.959718764,-87.688635356,"(41.959718764, -87.688635356)"
"14015",10929155,"JA244185","04/29/2017 03:00:00 AM","061XX S INDIANA AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true",311,3,20,40,"06",1178651,1864329,2017,"05/06/2017 03:51:13 PM",41.783020354,-87.620549828,"(41.783020354, -87.620549828)"
"2879",10952257,"JA272094","05/13/2017 06:30:00 PM","002XX N COLUMBUS DR","1320","CRIMINAL DAMAGE","TO VEHICLE","TAXICAB","false","false",114,1,42,32,"14",1178300,1901989,2017,"05/22/2017 03:56:40 PM",41.886370204,-87.620691199,"(41.886370204, -87.620691199)"
"84119",10817179,"JA117395","01/15/2017 08:15:00 PM","021XX S WASHTENAW AVE","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false",1023,10,28,30,"03",1158688,1889870,2017,"02/14/2017 03:49:42 PM",41.853538819,-87.693042986,"(41.853538819, -87.693042986)"
"44796",10879883,"JA189112","03/16/2017 01:00:00 PM","016XX W WALNUT ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","GOVERNMENT BUILDING/PROPERTY","true","false",1215,12,27,28,"08A",1165374,1901800,2017,"03/23/2017 03:53:53 PM",41.886136329,-87.668163684,"(41.886136329, -87.668163684)"
"64219",10849244,"JA153267","02/14/2017 10:23:00 AM","075XX S ASHLAND AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false",612,6,17,71,"06",1166987,1854622,2017,"02/21/2017 04:01:48 PM",41.756640447,-87.663590843,"(41.756640447, -87.663590843)"
"60791",10855771,"JA161129","02/18/2017 11:21:00 AM","055XX N WASHTENAW AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE PORCH/HALLWAY","false","false",2011,20,40,4,"26",1157339,1936894,2017,"02/25/2017 03:56:47 PM",41.982603849,-87.696713091,"(41.982603849, -87.696713091)"
"40672",10887393,"JA197209","03/23/2017 07:30:00 AM","013XX W FULLER ST","0820","THEFT","$500 AND UNDER","STREET","false","false",913,9,11,60,"06",1167869,1885759,2017,"03/30/2017 03:51:05 PM",41.842065055,-87.659463894,"(41.842065055, -87.659463894)"
"6679",10940088,"JA257582","05/09/2017 07:00:00 PM","068XX S CLYDE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",331,3,5,43,"07",1191393,1859947,2017,"05/16/2017 03:52:21 PM",41.770696476,-87.573976179,"(41.770696476, -87.573976179)"
"55203",10862996,"JA169312","02/27/2017 07:44:00 PM","058XX W DIVERSEY AVE","0320","ROBBERY","STRONGARM - NO WEAPON","OTHER","false","false",2514,25,30,19,"03",1136761,1918012,2017,"03/06/2017 03:51:31 PM",41.931184557,-87.772849301,"(41.931184557, -87.772849301)"
"20743",10920023,"JA233073","04/20/2017 09:00:00 PM","003XX N PINE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1523,15,28,25,"07",1139442,1901667,2017,"04/27/2017 03:50:49 PM",41.886283465,-87.76339609,"(41.886283465, -87.76339609)"
"37502",10891331,"JA202148","03/27/2017 06:00:00 AM","016XX N MASON AVE","141A","WEAPONS VIOLATION","UNLAWFUL USE HANDGUN","STREET","false","false",2531,25,29,25,"15",1136498,1910388,2017,"04/03/2017 03:56:38 PM",41.910268136,-87.773998531,"(41.910268136, -87.773998531)"
"6298",10941492,"JA259282","05/10/2017 10:00:00 AM","081XX S DREXEL AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true",631,6,8,44,"04B",1183649,1851255,2017,"05/17/2017 03:52:49 PM",41.747028873,-87.602632956,"(41.747028873, -87.602632956)"
"86718",10814436,"JA113889","01/11/2017 10:30:00 PM","017XX N KEYSTONE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",2534,25,30,20,"14",1149111,1911318,2017,"02/14/2017 03:49:42 PM",41.912585094,-87.727638664,"(41.912585094, -87.727638664)"
"33455",10899194,"JA210767","04/02/2017 05:00:00 PM","057XX W SUNNYSIDE AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE","false","false",1622,16,38,15,"05",1137071,1929352,2017,"04/09/2017 03:57:12 PM",41.962297104,-87.771436902,"(41.962297104, -87.771436902)"
"79722",10824689,"JA126089","01/22/2017 04:00:00 AM","003XX S LARAMIE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",1533,15,28,25,"14",1141779,1897952,2017,"02/14/2017 03:49:42 PM",41.876046127,-87.754905906,"(41.876046127, -87.754905906)"
"58762",10858718,"JA164320","02/21/2017 06:30:00 PM","003XX S WESTERN AVE","0460","BATTERY","SIMPLE","STREET","false","true",1125,11,2,28,"08B",1160449,1898500,2017,"02/28/2017 04:05:09 PM",41.877184166,-87.686340752,"(41.877184166, -87.686340752)"
"41561",10887114,"JA195362","03/21/2017 02:47:00 PM","006XX E GRAND AVE","0810","THEFT","OVER $500","OTHER","false","false",1834,18,42,8,"06",1180796,1904058,2017,"03/28/2017 03:56:52 PM",41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
"18209",10919059,"JA232434","04/19/2017 08:00:00 PM","060XX S MOBILE AVE","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","RESIDENCE","true","true",812,8,23,64,"20",1135435,1863904,2017,"05/01/2017 03:52:02 PM",41.782727884,-87.779005887,"(41.782727884, -87.779005887)"
"87414",10811114,"JA110433","01/10/2017 11:15:00 AM","067XX S CLAREMONT AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false",832,8,17,66,"18",1161895,1859899,2017,"02/14/2017 03:49:42 PM",41.77122856,-87.682105746,"(41.77122856, -87.682105746)"
"21606",10916993,"JA230477","04/19/2017 06:30:00 AM","042XX W HADDON AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true",1111,11,37,23,"08A",1147832,1907327,2017,"04/26/2017 03:52:19 PM",41.901658074,-87.732440134,"(41.901658074, -87.732440134)"
"17135",10923483,"JA237681","04/24/2017 07:11:00 PM","013XX S LAWNDALE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENCE PORCH/HALLWAY","true","false",1011,10,24,29,"15",1151919,1893609,2017,"05/01/2017 03:53:39 PM",41.863934894,-87.71778941,"(41.863934894, -87.71778941)"
"6776",10939791,"JA257410","05/09/2017 09:50:00 PM","044XX W FIFTH AVE","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET","true","false",1131,11,24,26,"16",1146682,1895705,2017,"05/16/2017 03:52:21 PM",41.869788006,-87.736960932,"(41.869788006, -87.736960932)"
"59484",10857016,"JA162546","02/21/2017 07:35:00 PM","027XX W WILCOX ST","2027","NARCOTICS","POSS: CRACK","STREET","true","false",1125,11,2,27,"18",1158049,1899241,2017,"02/28/2017 04:05:09 PM",41.879266849,-87.695132652,"(41.879266849, -87.695132652)"
"83181",10818744,"JA119127","01/17/2017 12:06:00 PM","008XX E 63RD ST","5001","OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY","SIDEWALK","true","false",312,3,20,42,"26",1182734,1863414,2017,"02/14/2017 03:49:42 PM",41.780415657,-87.605608794,"(41.780415657, -87.605608794)"
"81960",10820860,"JA121400","01/19/2017 08:15:00 AM","014XX N HALSTED ST","1310","CRIMINAL DAMAGE","TO PROPERTY","PARKING LOT/GARAGE(NON.RESID.)","false","false",1822,18,32,8,"14",1170747,1909796,2017,"02/14/2017 03:49:42 PM",41.907961862,-87.648198442,"(41.907961862, -87.648198442)"
"15173",10927156,"JA241558","04/27/2017 09:30:00 AM","044XX W WASHINGTON BLVD","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",1113,11,28,26,"26",1146748,1900125,2017,"05/04/2017 03:57:25 PM",41.881915753,-87.736605806,"(41.881915753, -87.736605806)"
"38413",10890149,"JA200813","03/26/2017 03:15:00 AM","006XX N FRANKLIN ST","0880","THEFT","PURSE-SNATCHING","BAR OR TAVERN","false","false",1831,18,42,8,"06",1174211,1904618,2017,"04/02/2017 03:54:47 PM",41.893676531,-87.635628328,"(41.893676531, -87.635628328)"
"28582",10908789,"JA221543","04/08/2017 11:30:00 AM","076XX S LANGLEY AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false",624,6,6,69,"05",1182217,1854525,2017,"04/17/2017 04:05:36 PM",41.756035353,-87.607779089,"(41.756035353, -87.607779089)"
"71486",10837990,"JA140231","02/03/2017 11:58:00 AM","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false",112,1,42,32,"06",1176364,1900524,2017,"02/14/2017 03:49:42 PM",41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
"53462",10866136,"JA172478","03/02/2017 12:00:00 PM","007XX E 103RD ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",512,5,9,50,"06",1183028,1836831,2017,"03/09/2017 03:56:38 PM",41.707462178,-87.605355425,"(41.707462178, -87.605355425)"
"71743",10838234,"JA140785","01/30/2017 08:00:00 PM","022XX N LECLAIRE AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false",2522,25,31,19,"11",1142025,1914316,2017,"02/14/2017 03:49:42 PM",41.920946294,-87.753596661,"(41.920946294, -87.753596661)"
"72430",10836476,"JA138445","02/01/2017 06:31:00 PM","030XX E CHELTENHAM PL","1330","CRIMINAL TRESPASS","TO LAND","APARTMENT","true","false",421,4,7,43,"26",1197497,1853252,2017,"02/14/2017 03:49:42 PM",41.752174882,-87.551824707,"(41.752174882, -87.551824707)"
"17334",10923001,"JA237229","04/24/2017 11:42:00 AM","053XX W HIRSCH ST","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false",2532,25,37,25,"06",1140517,1908799,2017,"05/01/2017 03:53:39 PM",41.905834871,-87.759273141,"(41.905834871, -87.759273141)"
"51285",10871462,"JA179190","03/05/2017 03:00:00 PM","033XX W IRVING PARK RD","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","TAXICAB","false","false",1724,17,33,16,"11",1153593,1926401,2017,"03/13/2017 03:46:44 PM",41.95388599,-87.710770479,"(41.95388599, -87.710770479)"
"41604",10886505,"JA195044","03/21/2017 01:10:00 PM","051XX S LOOMIS BLVD","0810","THEFT","OVER $500","RESIDENCE","false","true",934,9,16,61,"06",1167868,1870680,2017,"03/28/2017 03:56:52 PM",41.800686734,-87.65990127,"(41.800686734, -87.65990127)"
"78406",10826627,"JA128002","01/24/2017 11:00:00 AM","067XX S WINCHESTER AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false",726,7,15,67,"18",1164518,1859979,2017,"02/14/2017 03:49:42 PM",41.771393186,-87.672488467,"(41.771393186, -87.672488467)"
"1240",10947402,"JA266820","05/16/2017 08:57:00 PM","124XX S WENTWORTH AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false",523,5,9,53,"15",1177193,1822468,2017,"05/23/2017 03:50:10 PM",41.668181343,-87.627154327,"(41.668181343, -87.627154327)"
"6052",10940760,"JA258590","05/10/2017 06:40:00 PM","005XX S CLINTON ST","0460","BATTERY","SIMPLE","CTA STATION","false","false",124,1,2,28,"08B",1172810,1897826,2017,"05/17/2017 03:52:49 PM",41.875070002,-87.640974928,"(41.875070002, -87.640974928)"
"57952",10859215,"JA165051","02/23/2017 03:26:00 AM","002XX W 117TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",522,5,34,53,"14",1176577,1827352,2017,"03/02/2017 03:54:20 PM",41.681597633,-87.629262697,"(41.681597633, -87.629262697)"
"49200",10873974,"JA181828","03/09/2017 09:30:00 AM","044XX W CORTEZ ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true",1111,11,37,23,"05",1146503,1906627,2017,"03/16/2017 03:53:03 PM",41.89976264,-87.737339616,"(41.89976264, -87.737339616)"
"81495",10821738,"JA122537","01/20/2017 03:30:00 AM","002XX E SUPERIOR ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","HOSPITAL BUILDING/GROUNDS","true","false",1834,18,42,8,"18",1177976,1905413,2017,"02/14/2017 03:49:42 PM",41.895773204,-87.621776719,"(41.895773204, -87.621776719)"
"49237",10873628,"JA181588","03/09/2017 11:57:00 PM","032XX N CENTRAL AVE","2017","NARCOTICS","MANU/DELIVER:CRACK","PARKING LOT/GARAGE(NON.RESID.)","true","false",1633,16,38,15,"18",1138456,1921166,2017,"03/16/2017 03:53:03 PM",41.939808888,-87.766543774,"(41.939808888, -87.766543774)"
"29604",10905555,"JA217847","04/08/2017 09:13:00 PM","017XX N KIMBALL AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SIDEWALK","false","false",1422,14,26,23,"15",1153429,1911434,2017,"04/15/2017 03:52:51 PM",41.912818637,-87.711772255,"(41.912818637, -87.711772255)"
"16773",10924753,"JA239196","04/25/2017 03:54:00 PM","090XX S EMERALD AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",2223,22,21,71,"26",1172899,1844756,2017,"05/02/2017 03:50:33 PM",41.729438505,-87.642214879,"(41.729438505, -87.642214879)"
"89559",10807862,"JA106698","01/06/2017 04:00:00 PM","072XX S RIDGELAND AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",324,3,8,43,"05",1189128,1857147,2017,"02/14/2017 03:49:42 PM",41.763067618,-87.582368271,"(41.763067618, -87.582368271)"
"60476",10857821,"JA163249","01/31/2017 10:04:00 AM","021XX W 67TH PL","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false",726,7,15,67,"06",1163402,1859875,2017,"02/27/2017 03:53:26 PM",41.771131254,-87.676582266,"(41.771131254, -87.676582266)"
"37843",10891842,"JA202551","03/27/2017 11:56:00 AM","057XX N ARTESIAN AVE","0810","THEFT","OVER $500","STREET","false","false",2011,20,40,2,"06",1158955,1938054,2017,"04/03/2017 03:56:38 PM",41.985753826,-87.690737805,"(41.985753826, -87.690737805)"
"3274",10945640,"JA264829","05/13/2017 11:00:00 PM","052XX S CALUMET AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false",231,2,3,40,"08A",1179372,1870357,2017,"05/20/2017 03:49:22 PM",41.799545321,-87.617722474,"(41.799545321, -87.617722474)"
"43968",10881578,"JA190868","03/17/2017 08:30:00 PM","052XX S LOREL AVE","0880","THEFT","PURSE-SNATCHING","SIDEWALK","false","false",814,8,23,56,"06",1141583,1869348,2017,"03/24/2017 03:51:07 PM",41.797556169,-87.756331058,"(41.797556169, -87.756331058)"
"5282",10942051,"JA260130","05/11/2017 10:12:00 PM","074XX S HALSTED ST","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET","true","false",733,7,17,68,"16",1172251,1855670,2017,"05/18/2017 03:53:44 PM",41.759402215,-87.644268517,"(41.759402215, -87.644268517)"
